shared name,IDs,cor,p_value,Extract,F_5,F_6,F_7,F_8,F_9,F_10,F_11,F_12,F_13,F_14,F_15,F_16,F_17
285,721.303_945.0,0.9086102218022085,6.890784172091296e-06,0.005589522942407572,1.7299721739499096e-05,1.221705197308997e-10,8.65046921084288e-10,3.423586237287528e-10,3.672463249685732e-11,3.209307113850251e-11,0.00017531057675811517,1.1279619896794225e-05,0.01244456349367998,0.0003856424136171179,0.00047752116732319443,0.00026546876912520275,2.8765797819380608e-05
286,721.318_1307.0,-0.0953742531981137,0.7456906000838788,0.004653503293277262,6.464336309393652e-10,1.221705197308997e-10,8.65046921084288e-10,3.423586237287528e-10,0.02617545721764867,0.016734244460239436,0.0006442332547042856,0.00022801771791983354,0.00011629634567948227,0.0002193432067873454,0.0003282003964369484,0.00020152266254582258,0.00016176377699456438
287,721.319_1384.0,-0.09387217951705373,0.7495779547702429,8.952404449492315e-05,6.464336309393652e-10,1.221705197308997e-10,8.65046921084288e-10,3.423586237287528e-10,0.006257235001210242,0.0013205460162289092,8.580216534996198e-07,2.981473128840779e-11,3.132689058663393e-11,3.994774192770649e-06,1.8054462202608767e-05,2.0678770256372754e-05,4.713996485803477e-07
288,722.315_756.0,-0.16019290054764368,0.5843389615666941,0.00039530259524774513,6.464336309393652e-10,1.221705197308997e-10,8.65046921084288e-10,3.423586237287528e-10,3.672463249685732e-11,3.209307113850251e-11,3.6218852871765346e-11,2.981473128840779e-11,3.434827423190941e-05,0.003266929564970225,0.0003005303380039169,0.013951798407485012,0.0013928583343749525
289,722.315_856.0,-0.1357317788676838,0.6436056861141053,0.0001353547931486814,6.464336309393652e-10,1.221705197308997e-10,8.65046921084288e-10,3.423586237287528e-10,3.672463249685732e-11,3.209307113850251e-11,3.6218852871765346e-11,2.981473128840779e-11,8.506304405316835e-07,0.0005979314704558263,0.010834481296149693,0.00034129528875246934,3.7569862430527145e-05
290,722.315_651.0,-0.002342490003580111,0.9936588643500721,0.0001818352017812611,1.544246362384964e-05,1.221705197308997e-10,8.65046921084288e-10,3.423586237287528e-10,3.672463249685732e-11,3.209307113850251e-11,3.6218852871765346e-11,2.981473128840779e-11,3.132689058663393e-11,0.0009470960983861134,0.009449474733423393,0.001965268104868914,0.007188638125435824
291,722.315_462.0,0.22896604978445906,0.431056787209203,0.0001741539526856933,6.464336309393652e-10,1.221705197308997e-10,8.65046921084288e-10,3.423586237287528e-10,3.672463249685732e-11,3.209307113850251e-11,3.6218852871765346e-11,2.981473128840779e-11,3.132689058663393e-11,2.9457701419473213e-11,2.5464854257300468e-11,9.405275094972049e-06,0.004383142269873432
292,723.299_822.0,0.8265613271287539,0.0002674474330971904,0.03468815371780553,0.012339580346540502,0.0006703903426277541,0.0018180768051750233,0.0037057762880765128,2.9027930999988316e-05,0.00020181768103972578,0.007080661226879607,0.013998879070897911,0.04766480787545001,0.012681520079299607,0.014919108243242543,0.01327097987402782,0.0033434951919104347
293,723.299_975.0,0.23185370092099633,0.4251058744115795,0.002436301640843725,6.464336309393652e-10,3.294840131281816e-06,8.65046921084288e-10,3.423586237287528e-10,3.672463249685732e-11,3.209307113850251e-11,6.002968375940219e-05,0.01781942113716735,0.0021382978127335297,0.0017517450022202863,0.0002717876612029895,1.76963109500733e-05,7.008522208827563e-05
294,723.299_1123.0,-0.06102703354051134,0.8358187790089613,0.01235753965699137,0.00019975440703833054,1.221705197308997e-10,8.65046921084288e-10,3.423586237287528e-10,0.0053737495366856574,0.038760840277010565,0.0009562413932664045,0.002778180619697355,0.00022610170800269828,0.0005473832222287176,0.0011645303215823681,0.0008482527523322996,0.00016913321233996697
295,723.299_788.0,-0.04283276603106174,0.8844041284937058,0.0006790649929738568,6.464336309393652e-10,1.221705197308997e-10,8.65046921084288e-10,3.423586237287528e-10,3.672463249685732e-11,7.668449421750178e-07,8.598887962128322e-05,0.001047466330229934,0.0008724300709057412,0.0024534534169959395,0.0018800680237759902,0.00470171677118372,1.845665318083017e-11
296,723.299_1226.0,-0.07959616085346713,0.7867886794823093,0.0003455989955755903,6.464336309393652e-10,1.221705197308997e-10,8.65046921084288e-10,3.423586237287528e-10,0.005545908018086928,0.0013087141613153806,4.204941755583979e-05,1.9876704536102177e-06,2.7296908214052356e-05,1.918943113666271e-05,2.686920172825018e-05,3.4275578672700893e-06,7.503053408269738e-06
297,723.299_1092.0,-0.10015235207851728,0.7333626594712408,0.002179998715452555,5.13690542812074e-05,1.221705197308997e-10,8.65046921084288e-10,3.423586237287528e-10,1.7416812325192362e-05,0.013393491075155778,0.0037259531561774062,0.0021119719368129742,0.00023214229854425682,0.00029874770066322127,0.00018102559608173456,0.00013564589520292009,1.3606393243750483e-05
298,725.317_1150.0,-0.07723409992211594,0.7929886545410372,0.001852492872320259,6.464336309393652e-10,1.221705197308997e-10,8.65046921084288e-10,3.423586237287528e-10,3.672463249685732e-11,0.0004025674229028363,0.05910929642742988,0.0010396195178147458,0.0001373642915698012,0.00010554672278188866,0.00011200145205215763,7.878123134880462e-06,3.057972867570124e-05
299,725.339_774.0,0.9093081797956764,6.591209648023162e-06,0.0019245294876831835,6.464336309393652e-10,1.221705197308997e-10,8.65046921084288e-10,3.423586237287528e-10,3.672463249685732e-11,3.209307113850251e-11,5.967867200649224e-05,2.981473128840779e-11,0.004505749880949155,9.702688583999293e-05,0.00019513498542055824,2.5413174955038675e-05,5.345693031953536e-06
300,727.292_1317.0,0.04784224830138084,0.8709822406538161,8.022596193598948e-05,6.464336309393652e-10,1.221705197308997e-10,8.65046921084288e-10,3.423586237287528e-10,1.9823143802857453e-05,2.5018668224833956e-06,0.001064850473311848,0.0015615019185776192,7.2942968661793855e-06,2.9457701419473213e-11,1.0204164989248068e-06,2.3828781921550337e-11,1.0032453049423386e-06
301,727.307_997.0,0.15739231065102913,0.5910114159973542,0.0002383994318630252,6.464336309393652e-10,1.221705197308997e-10,8.65046921084288e-10,3.423586237287528e-10,3.672463249685732e-11,1.6732741217578001e-06,3.6218852871765346e-11,0.0036672744640027237,0.0001767892276693033,1.6810119475497417e-05,2.1037611587253638e-05,2.3828781921550337e-11,2.64124108467677e-06
302,727.329_1086.0,0.11160449433931781,0.704061960621739,3.7145715306698264e-05,6.464336309393652e-10,1.221705197308997e-10,8.65046921084288e-10,3.423586237287528e-10,3.672463249685732e-11,3.209307113850251e-11,7.587663348746241e-06,0.0011317191401500068,5.9525712830965995e-06,2.9457701419473213e-11,2.5464854257300468e-11,2.3828781921550337e-11,1.845665318083017e-11
303,728.328_712.0,-0.15236976344456005,0.6030531498477352,0.00036024763461353464,6.464336309393652e-10,1.221705197308997e-10,8.65046921084288e-10,3.423586237287528e-10,3.672463249685732e-11,3.209307113850251e-11,3.6218852871765346e-11,2.981473128840779e-11,3.132689058663393e-11,2.9457701419473213e-11,0.02508315325020233,0.004013718894998798,4.279179056143207e-05
304,729.349_1288.0,-0.10969330178930299,0.7089265624436791,5.8774625981806155e-05,6.464336309393652e-10,1.221705197308997e-10,8.65046921084288e-10,3.423586237287528e-10,3.672463249685732e-11,0.00034114543501970206,0.0014787558795894065,1.022080818177448e-05,3.132689058663393e-11,2.9457701419473213e-11,2.5464854257300468e-11,2.3828781921550337e-11,1.845665318083017e-11
305,730.34_669.0,-0.12378876190131625,0.6733025566772406,0.00024209465393388338,6.464336309393652e-10,1.221705197308997e-10,8.65046921084288e-10,3.423586237287528e-10,3.672463249685732e-11,3.209307113850251e-11,3.6218852871765346e-11,2.981473128840779e-11,3.132689058663393e-11,0.00013385800699322427,0.010667443117873328,0.0013739303986539904,0.0011335639630962017
306,730.34_898.0,0.6313555473238274,0.01545298417657035,0.0008712455254073264,6.464336309393652e-10,1.221705197308997e-10,8.65046921084288e-10,3.423586237287528e-10,3.672463249685732e-11,3.209307113850251e-11,1.5702754119088356e-05,2.981473128840779e-11,0.002028876772588565,0.0013206900098866503,0.00145951096613313,4.027783383164014e-05,2.1873488534530032e-05
307,730.34_771.0,-0.18084194061896772,0.5361154906570729,1.7694433081448088e-05,6.464336309393652e-10,1.221705197308997e-10,8.65046921084288e-10,3.423586237287528e-10,3.672463249685732e-11,3.209307113850251e-11,3.6218852871765346e-11,2.981473128840779e-11,3.132689058663393e-11,8.644638567959428e-05,0.0010607796871233985,0.0003498670496716352,1.4232545223027158e-05
308,731.325_1041.0,-0.022189792368277034,0.9399808043827309,0.004997481128095912,5.096761773584847e-05,1.221705197308997e-10,2.377894028274067e-05,3.423586237287528e-10,3.672463249685732e-11,0.0003435708521825974,0.049878076823441836,0.013978459644195827,0.0006778812255038512,0.00024323113089006244,0.00025142856606870313,0.00019944965662174288,0.00014228773030102078
309,731.326_1114.0,-0.07749747645295707,0.7922967693989855,0.00014722684234236088,6.464336309393652e-10,1.221705197308997e-10,8.65046921084288e-10,3.423586237287528e-10,3.672463249685732e-11,0.00014594273954810364,0.002480237689278238,6.628934260869361e-05,8.119220291757007e-07,1.790572515042621e-06,4.13173581720121e-06,2.3828781921550337e-11,1.4607749949692676e-06
310,731.348_677.0,-0.10595612914780951,0.7184685820348136,8.649569554935369e-05,6.464336309393652e-10,1.221705197308997e-10,8.65046921084288e-10,3.423586237287528e-10,3.672463249685732e-11,3.209307113850251e-11,3.6218852871765346e-11,2.981473128840779e-11,3.132689058663393e-11,5.139065503403759e-05,0.0043565269480282855,0.00013695767057702395,0.0004977645003601123
311,732.358_575.0,-0.13408273168111698,0.6476779989760947,7.909392269262925e-05,6.464336309393652e-10,1.221705197308997e-10,8.65046921084288e-10,3.423586237287528e-10,3.672463249685732e-11,3.209307113850251e-11,3.6218852871765346e-11,2.981473128840779e-11,3.132689058663393e-11,2.9457701419473213e-11,0.006116221025890459,0.000312268116750056,2.524132199082108e-05
312,733.318_1435.0,-0.058166241055547026,0.8434264532086165,7.50235439075013e-05,6.464336309393652e-10,1.221705197308997e-10,8.65046921084288e-10,1.800976470254405e-05,0.002264618958998034,2.8352625577964013e-06,3.6218852871765346e-11,1.7283767435753493e-06,3.132689058663393e-11,2.9457701419473213e-11,2.5464854257300468e-11,6.835941385699557e-07,1.845665318083017e-11
313,734.354_1058.0,-0.08745790505609,0.7662393053235299,0.000169420274424092,6.464336309393652e-10,1.221705197308997e-10,8.65046921084288e-10,3.423586237287528e-10,3.672463249685732e-11,3.209307113850251e-11,3.6218852871765346e-11,2.981473128840779e-11,7.734069019152171e-07,0.004017154336768988,0.0005610589295843566,1.6627040994269948e-05,2.3452913898894903e-06
314,735.332_1531.0,-0.1881537633103271,0.5194695377044791,0.0017459926022037704,6.464336309393652e-10,1.221705197308997e-10,8.65046921084288e-10,0.16829831775881304,0.011708731936358222,0.00037078501044643944,0.0003050554130552285,0.00017920207665775374,6.994650997507162e-05,0.00012749586243127888,0.0001771941596360545,0.0001598510669845329,6.633377003022889e-05
315,736.297_699.0,-0.16210057831086827,0.5798114113652237,0.0021561806605246486,6.464336309393652e-10,1.221705197308997e-10,8.65046921084288e-10,3.423586237287528e-10,3.672463249685732e-11,3.209307113850251e-11,3.6218852871765346e-11,2.981473128840779e-11,3.8227864404164505e-06,6.828902356446698e-05,0.00010096523229565379,0.09115635500108975,0.0008299963042725866
316,736.297_496.0,0.2331516364202446,0.422444720967645,0.0035350727751274113,6.464336309393652e-10,1.221705197308997e-10,8.65046921084288e-10,3.423586237287528e-10,3.672463249685732e-11,3.209307113850251e-11,3.6218852871765346e-11,2.981473128840779e-11,3.132689058663393e-11,6.956565067652309e-07,7.001917340571204e-06,0.0003523018622174126,0.06416209700293526
317,736.298_722.0,-0.06328981466004242,0.8298107943838777,0.0031917185830577727,6.464336309393652e-10,1.221705197308997e-10,8.65046921084288e-10,3.423586237287528e-10,3.672463249685732e-11,3.209307113850251e-11,3.6218852871765346e-11,2.981473128840779e-11,1.4017633499171047e-05,7.650314568254977e-05,5.733974192373745e-05,0.01097998177864972,0.0009996140459135462
318,736.33_777.0,0.02361806460491421,0.9361245607497718,7.523495625563344e-06,6.464336309393652e-10,1.221705197308997e-10,8.65046921084288e-10,3.423586237287528e-10,3.672463249685732e-11,3.209307113850251e-11,3.6218852871765346e-11,2.981473128840779e-11,4.403727226718355e-06,2.6920510055754126e-05,0.001129454779990251,5.851063398674883e-05,0.0008508050901303361
319,737.28_672.0,-0.1636294205679547,0.5761933193830848,3.0466330419788084e-05,1.4861115258034322e-05,1.221705197308997e-10,8.65046921084288e-10,3.423586237287528e-10,3.672463249685732e-11,3.209307113850251e-11,9.109762335724493e-07,2.981473128840779e-11,2.334932890583633e-05,2.9457701419473213e-11,2.5464854257300468e-11,0.0035652644575666836,5.540486136896191e-07
320,737.28_859.0,-0.07755971369177969,0.7921332940891019,2.1036267593557545e-05,6.464336309393652e-10,1.221705197308997e-10,8.65046921084288e-10,3.423586237287528e-10,3.672463249685732e-11,3.209307113850251e-11,3.6218852871765346e-11,2.981473128840779e-11,3.132689058663393e-11,0.0011317427401741945,1.460356636626914e-05,6.519884707559588e-07,1.845665318083017e-11
321,737.295_495.0,0.23257616088280933,0.4236235691691863,0.0013776101817961565,6.464336309393652e-10,1.221705197308997e-10,8.65046921084288e-10,3.423586237287528e-10,3.672463249685732e-11,3.209307113850251e-11,3.6218852871765346e-11,2.981473128840779e-11,3.132689058663393e-11,2.9457701419473213e-11,1.2326748623595229e-06,5.1429120895091117e-05,0.026803419972329986
322,737.302_578.0,-0.06977570386048226,0.8126387569952549,0.0005071872680068023,6.464336309393652e-10,1.221705197308997e-10,8.65046921084288e-10,3.423586237287528e-10,3.672463249685732e-11,3.209307113850251e-11,3.6218852871765346e-11,2.981473128840779e-11,4.689085220128298e-06,0.010325362236256961,0.00022967951309238113,0.00012356781168604262,7.888712740019657e-05
323,737.31_963.0,0.6351765497899283,0.014655485333262766,0.007914468660580444,0.0003512470589901825,1.221705197308997e-10,8.65046921084288e-10,1.914019676953235e-05,3.672463249685732e-11,1.8648971482118075e-06,0.000259874806889023,0.02064135469971982,0.013132443677159497,0.0008356754929735458,0.0010619580080641281,0.0003769562320827009,0.00020988794500598204
324,737.31_1000.0,0.16097530135855873,0.5824803377014542,0.0006018935915436225,6.464336309393652e-10,1.221705197308997e-10,8.65046921084288e-10,3.423586237287528e-10,3.672463249685732e-11,3.209307113850251e-11,0.00018126029469521225,0.0066619946088984595,0.00030202288314566363,2.5747394033735415e-06,1.718472417987562e-05,6.5415945889179885e-06,2.3380616087667857e-06
325,737.31_1103.0,0.12917053201066842,0.6598626681263636,0.0001824644012050237,6.464336309393652e-10,1.221705197308997e-10,8.65046921084288e-10,3.423586237287528e-10,3.672463249685732e-11,3.209307113850251e-11,0.00039889250704606196,0.0035311832089310376,0.00010888733171043605,4.614380753343075e-06,1.6356268169485615e-05,1.953315065053589e-06,5.443491016631547e-07
326,737.312_1290.0,-0.036599873856089635,0.9011438402892702,0.008440538178301935,2.03970567157399e-05,1.221705197308997e-10,8.65046921084288e-10,3.423586237287528e-10,0.05009531510222922,0.0076337907759466425,0.0010253537066851949,0.0006332429671105392,0.000343840163971091,0.00041703551341551286,0.0007441474356485228,0.000383448688487348,0.0002396479920827251
327,738.302_496.0,0.22887232636771163,0.431250633496435,0.00038063786311074154,5.4156669271579876e-05,2.467885516094469e-05,6.901909995782428e-05,3.575022956388927e-05,3.3173224252972483e-06,1.3217363360420692e-06,3.1367827759009767e-06,5.479066445370542e-06,7.381620943346937e-06,2.9457701419473213e-11,1.8248353293790176e-06,2.404165384282441e-05,0.0073787257878592995
328,739.294_880.0,0.020349514749910425,0.944951228069147,0.00035742572394113016,6.464336309393652e-10,1.221705197308997e-10,8.65046921084288e-10,3.423586237287528e-10,3.672463249685732e-11,3.209307113850251e-11,2.453221543116945e-05,0.0025343913719487305,0.00014741342012462822,0.00446032819830347,9.948722172405923e-05,1.640890818311778e-05,9.809602948716641e-06
329,739.319_785.0,0.8507386980123692,0.0001148296441804684,0.002977724913577056,6.464336309393652e-10,1.221705197308997e-10,8.65046921084288e-10,3.423586237287528e-10,3.672463249685732e-11,3.209307113850251e-11,0.000107737171901572,7.278089776121034e-07,0.0069004180972877015,0.002780933164837138,0.00046483986165341137,0.00014362484368544162,3.7518219921291094e-05
330,739.319_679.0,-0.07632979925087062,0.795365310123469,0.00017263470288802335,6.464336309393652e-10,1.221705197308997e-10,8.65046921084288e-10,3.423586237287528e-10,3.672463249685732e-11,3.209307113850251e-11,3.6218852871765346e-11,2.981473128840779e-11,2.454596124153344e-05,0.0033923178853442508,0.0003383921828332177,6.184558120014857e-05,3.584408433341206e-06
331,739.319_593.0,0.8892824512772047,2.08667767216835e-05,0.0036461390163895217,6.464336309393652e-10,1.221705197308997e-10,8.65046921084288e-10,3.423586237287528e-10,3.672463249685732e-11,3.209307113850251e-11,0.00012638714928733444,1.0629801889268905e-06,0.007976783686867949,0.0002612847782416589,0.0005457981966440792,0.0012770912626173696,7.018851626124771e-05
332,741.29_1215.0,-0.09174992443146654,0.7550797476071105,0.0035910963543237468,3.547782809823015e-05,1.221705197308997e-10,8.65046921084288e-10,3.423586237287528e-10,2.1339569292568095e-06,0.013467114528396922,0.0033358596297216833,2.981473128840779e-11,3.132689058663393e-11,0.00016125266256693065,0.00023525052322596464,4.753820826242312e-05,9.896731177258455e-05
333,741.313_1178.0,0.17371922650864527,0.552551273942452,0.0013306253218327221,6.464336309393652e-10,1.221705197308997e-10,8.65046921084288e-10,3.423586237287528e-10,3.672463249685732e-11,3.209307113850251e-11,7.191188510977041e-05,0.02462637900352319,0.0017685624785514031,0.00016352426101462565,0.0001201278423068093,1.748765924666735e-05,2.0955467654169338e-05
334,741.313_1074.0,0.02566740146115597,0.930593775384134,0.0008028261783859576,6.464336309393652e-10,1.221705197308997e-10,8.65046921084288e-10,3.423586237287528e-10,3.672463249685732e-11,3.209307113850251e-11,4.962204260145113e-05,0.00016860844914891955,0.0009462742932520227,0.0069487476181988505,0.002108286940946658,0.00015868296546386643,5.880960307449164e-06
335,741.313_1445.0,-0.12665652884421516,0.6661293097118448,0.0030547275222583582,6.464336309393652e-10,1.221705197308997e-10,8.65046921084288e-10,3.423586237287528e-10,3.672463249685732e-11,0.01504922202247414,0.020269965968246657,0.0005742453323562414,7.970124163211327e-05,0.00013633339275886193,0.0002096835557434326,0.00012710527966933603,4.7361762575142466e-05
336,742.344_845.0,-0.14306713354529269,0.6256047889221585,4.5756506182170323e-05,6.464336309393652e-10,1.221705197308997e-10,8.65046921084288e-10,3.423586237287528e-10,3.672463249685732e-11,3.209307113850251e-11,3.6218852871765346e-11,2.981473128840779e-11,3.132689058663393e-11,0.0017006143363519487,0.001271737358005603,1.3592862901423768e-05,1.845665318083017e-11
337,743.3_1073.0,0.0911980769623764,0.7565121533328577,9.506831304107352e-05,6.464336309393652e-10,1.221705197308997e-10,8.65046921084288e-10,3.423586237287528e-10,3.672463249685732e-11,3.209307113850251e-11,0.0007686141757765218,0.0015171985471849048,4.863777448265767e-05,2.9457701419473213e-11,2.5464854257300468e-11,2.3828781921550337e-11,1.845665318083017e-11
338,743.323_1107.0,-0.06915952522934525,0.8142669110235123,0.0008345961186339937,6.464336309393652e-10,1.221705197308997e-10,8.65046921084288e-10,3.423586237287528e-10,3.672463249685732e-11,6.122250110782657e-05,0.018545071687769404,0.0012365755620450548,1.963344707095281e-05,4.807715147334006e-05,5.8834508114784764e-05,3.5606462704459355e-06,1.8242526299794913e-05
339,744.319_680.0,-0.16185477159245407,0.5803939890857304,0.00013554500340442793,6.464336309393652e-10,1.221705197308997e-10,8.65046921084288e-10,3.423586237287528e-10,8.571758753719603e-07,3.209307113850251e-11,3.6218852871765346e-11,2.981473128840779e-11,3.132689058663393e-11,3.1950730050560455e-05,2.5175807621528663e-05,0.007303588560643302,0.00015267770825154155
340,744.32_606.0,-0.16519535210661063,0.572497083009586,0.00018051650098232459,6.464336309393652e-10,1.221705197308997e-10,8.65046921084288e-10,3.423586237287528e-10,3.672463249685732e-11,3.209307113850251e-11,3.6218852871765346e-11,2.981473128840779e-11,3.132689058663393e-11,1.7917328147227912e-06,1.1041459244487248e-05,0.010141286520321834,2.2272437324700995e-05
341,744.32_537.0,0.23207907176945147,0.42464318833080694,0.0007657533268202329,6.464336309393652e-10,1.221705197308997e-10,8.65046921084288e-10,3.423586237287528e-10,3.672463249685732e-11,3.209307113850251e-11,3.6218852871765346e-11,2.981473128840779e-11,3.132689058663393e-11,6.954891042450273e-06,8.830001776541649e-06,4.5176334259867e-05,0.015135521906350622
342,745.318_1332.0,-0.11263709333645934,0.7014380198775635,0.0010871475350959713,6.464336309393652e-10,1.221705197308997e-10,8.65046921084288e-10,3.423586237287528e-10,1.0857144826577023e-06,0.008158479054499646,0.0003816634414012775,4.4890915871885174e-05,8.926201604143064e-06,2.8182554277065264e-05,4.639806586267779e-05,8.602520850371271e-06,1.3306608566504e-05
343,747.259_672.0,-0.06748888057501655,0.8186848149942411,0.0002484628442443056,6.464336309393652e-10,1.221705197308997e-10,8.65046921084288e-10,3.423586237287528e-10,3.672463249685732e-11,3.209307113850251e-11,3.6218852871765346e-11,2.981473128840779e-11,3.132689058663393e-11,0.004303587463046212,7.985844990089211e-05,2.175255488230243e-05,1.845665318083017e-11
344,747.282_617.0,-0.21680847444883755,0.45656476964989934,7.120878541785768e-05,6.464336309393652e-10,1.221705197308997e-10,8.65046921084288e-10,3.423586237287528e-10,3.672463249685732e-11,3.209307113850251e-11,3.6218852871765346e-11,2.981473128840779e-11,3.132689058663393e-11,0.00012625728680425044,0.0026632097553525697,0.0024476595499879133,1.2299101215956937e-05
345,747.321_681.0,-0.07743402518972646,0.7924634416896728,7.421909685991511e-05,6.464336309393652e-10,1.221705197308997e-10,8.65046921084288e-10,3.423586237287528e-10,5.556095831440051e-06,3.209307113850251e-11,3.4792829198271225e-05,3.1496964622087913e-05,1.7618774353831727e-06,0.0012924624013955894,0.00010356438790175721,2.3165981745533673e-05,6.173412357564424e-07
346,747.321_773.0,0.9090630374377449,6.695184449941026e-06,0.0014785018925425435,6.464336309393652e-10,1.221705197308997e-10,8.65046921084288e-10,3.423586237287528e-10,3.672463249685732e-11,3.209307113850251e-11,0.00011024123190749672,2.981473128840779e-11,0.003386311499066311,0.00010685371359642909,0.0001467551930077826,1.4057294143959379e-05,2.413868635141732e-06
347,748.333_938.0,-0.13717439190605316,0.6400507644002255,0.0012404711730853815,6.464336309393652e-10,1.221705197308997e-10,8.65046921084288e-10,3.423586237287528e-10,9.481757849454964e-07,6.997308087713263e-07,0.00013137764006229937,0.00018255972320533175,0.00030612996064511774,0.0006134492028282316,0.0867973440495712,0.007054106689778754,0.00012660832556269803
348,748.349_420.0,-0.16396530060756256,0.5753996822887608,7.775407317184005e-05,6.464336309393652e-10,1.221705197308997e-10,8.65046921084288e-10,3.423586237287528e-10,3.672463249685732e-11,3.209307113850251e-11,3.6218852871765346e-11,7.38880491733983e-07,3.132689058663393e-11,2.9457701419473213e-11,2.5464854257300468e-11,0.00419531775607755,2.621469819459829e-05
349,749.34_1230.0,0.12278773002580838,0.675812600089476,0.0018432123493515272,6.464336309393652e-10,1.221705197308997e-10,8.65046921084288e-10,3.423586237287528e-10,3.672463249685732e-11,3.209307113850251e-11,8.246474804009856e-05,0.03910737534715138,0.0005469101075013932,0.000172424243937461,0.00022168780915117085,3.4779612430999143e-05,3.6913707147884164e-05
350,750.348_1040.0,-0.1455064900655365,0.6196607283675628,0.0021461042214773857,6.464336309393652e-10,1.221705197308997e-10,8.65046921084288e-10,3.423586237287528e-10,3.672463249685732e-11,3.209307113850251e-11,3.6218852871765346e-11,0.00012235656929590605,2.1233566515072587e-06,0.00022587716551377438,0.11376560166718598,0.016029086559072037,0.0016250937526721017
351,750.348_906.0,-0.17265947284288696,0.5550148666454475,0.0028490535239305234,6.464336309393652e-10,1.221705197308997e-10,8.65046921084288e-10,3.423586237287528e-10,3.672463249685732e-11,3.209307113850251e-11,3.6218852871765346e-11,9.959171103328667e-06,2.6829395736073177e-05,1.6603599758381495e-05,0.008548021220202637,0.08357685806440462,0.0006615285865401652
352,750.349_1005.0,-0.17705878888124033,0.5448185056314788,0.00011498164901890607,6.464336309393652e-10,1.221705197308997e-10,8.65046921084288e-10,3.423586237287528e-10,3.672463249685732e-11,3.209307113850251e-11,3.6218852871765346e-11,2.981473128840779e-11,9.560423165954714e-05,0.00018175747812487774,0.0016340692204313354,0.010673420019417974,0.00024261230370697324
353,751.328_1187.0,-0.11144095819411316,0.7044778045576294,0.001620653471001549,6.464336309393652e-10,1.221705197308997e-10,8.65046921084288e-10,3.423586237287528e-10,3.672463249685732e-11,0.007441382579990934,0.018683081210839777,0.00022709739458813284,0.0001269796102267193,0.00017031752855168258,0.00014291018415129136,1.8922725579589297e-05,9.749791266389612e-05
354,751.328_1251.0,-0.08127482684526734,0.782389595140838,0.0010842274042983666,6.464336309393652e-10,1.221705197308997e-10,2.1268452474856025e-05,3.423586237287528e-10,3.672463249685732e-11,0.001087640684865647,0.02475550168555606,0.00029210141411323346,5.4679093186461e-05,7.22629520590147e-05,0.00014056792973423342,0.00011266972961672175,3.359076597523473e-05
355,751.328_1376.0,-0.14942232767724137,0.6101639932822828,0.00017532045872684722,6.464336309393652e-10,1.221705197308997e-10,8.65046921084288e-10,3.423586237287528e-10,0.001718966349919159,0.0012743499960767902,0.0030827774097601803,4.789113617579806e-06,3.1982384344566084e-06,2.9457701419473213e-11,5.470971695549828e-06,2.1298389140973455e-06,6.377292045692396e-07
356,751.328_1286.0,-0.10060386838062155,0.7322007388659751,0.0002309718804763237,6.464336309393652e-10,1.221705197308997e-10,8.65046921084288e-10,3.423586237287528e-10,3.672463249685732e-11,0.000921835228596431,0.004697196835464851,9.57663985414372e-05,9.930684400939101e-06,1.0030062135648566e-05,3.1801337451491056e-05,1.213743143109087e-05,8.392152892125606e-06
357,753.332_773.0,0.9018970804966873,1.0386921185802558e-05,0.0006547870953817151,6.464336309393652e-10,1.221705197308997e-10,8.65046921084288e-10,3.423586237287528e-10,3.672463249685732e-11,3.209307113850251e-11,1.655447312826075e-05,2.981473128840779e-11,0.0015237363204553395,7.283040492280314e-05,0.00016287574038584423,3.635569284157171e-05,1.848613840409602e-06
358,753.347_1487.0,-0.055713680747442,0.8499586642058061,0.00040038253685529906,6.464336309393652e-10,1.221705197308997e-10,8.65046921084288e-10,3.423586237287528e-10,0.009812381981616568,5.659710892490599e-05,3.802797609749845e-05,1.2004911451768185e-05,1.3082470501269315e-06,5.223091761488008e-06,1.807083073335845e-05,1.5295325955187878e-05,3.1562310578212063e-06
359,756.302_527.0,0.23068818598350135,0.4275027506456923,5.970057498560054e-05,6.464336309393652e-10,1.221705197308997e-10,8.65046921084288e-10,3.423586237287528e-10,3.672463249685732e-11,3.209307113850251e-11,3.6218852871765346e-11,2.981473128840779e-11,3.132689058663393e-11,2.9457701419473213e-11,2.741937632162243e-06,5.608271372551197e-07,0.0013199189261410725
360,757.285_870.0,0.905195786538979,8.522189518061198e-06,0.004398516984445865,0.00012687424344048082,1.221705197308997e-10,8.65046921084288e-10,3.423586237287528e-10,3.672463249685732e-11,3.209307113850251e-11,0.00026356834610596685,1.751408867976441e-05,0.007985162536791391,0.0004966390469999667,0.0005041444542154011,0.00014112151593323103,0.00013133998946750734
361,757.285_1197.0,-0.1157345835475148,0.6935856110066818,0.003695865611374618,6.464336309393652e-10,1.221705197308997e-10,8.65046921084288e-10,3.423586237287528e-10,0.00011989848292891292,0.0142011527779036,0.010482291234372101,0.00022272485616767817,6.1712529941417e-05,0.00016751191909573554,0.0003291405084357165,0.0002598354620739031,8.148291045313312e-05
